"Date","Price","Open","High","Low","Vol.","Change %"
"05/19/2023","3,203.5","3,215.0","3,217.9","3,186.4","","-0.62%"
"05/18/2023","3,223.5","3,139.7","3,229.6","3,136.8","","3.16%"
"05/17/2023","3,124.7","3,077.6","3,135.3","3,056.0","","2.49%"
"05/16/2023","3,048.7","3,044.4","3,083.3","3,044.0","","-0.13%"
"05/15/2023","3,052.6","2,979.5","3,052.9","2,971.8","","2.68%"
"05/12/2023","2,972.8","2,988.6","2,999.5","2,944.1","","-0.20%"
"05/11/2023","2,978.7","3,000.4","3,005.0","2,950.9","","-0.63%"
"05/10/2023","2,997.5","3,003.6","3,019.5","2,968.4","","1.00%"
"05/09/2023","2,967.8","2,983.2","2,983.7","2,960.0","","-1.87%"
"05/08/2023","3,024.4","3,009.8","3,026.0","2,979.9","","0.56%"
"05/05/2023","3,007.7","2,942.3","3,019.4","2,930.6","","2.25%"
"05/04/2023","2,941.6","2,932.6","2,971.9","2,913.1","","-0.53%"
"05/03/2023","2,957.4","2,980.6","3,009.1","2,956.7","","-1.32%"
"05/02/2023","2,996.9","3,020.2","3,034.2","2,969.1","","-0.74%"
"05/01/2023","3,019.1","3,007.2","3,026.9","2,997.2","","0.81%"
"04/28/2023","2,995.0","2,958.2","2,995.3","2,945.4","","1.81%"
"04/27/2023","2,941.6","2,921.9","2,945.0","2,867.5","","0.64%"
"04/26/2023","2,923.0","2,906.3","2,952.1","2,908.4","","0.57%"
"04/25/2023","2,906.3","2,987.2","2,987.6","2,905.9","","-3.37%"
"04/24/2023","3,007.5","3,017.9","3,031.9","2,987.9","","-0.46%"
"04/21/2023","3,021.4","3,026.8","3,032.0","2,995.9","","-0.82%"
"04/20/2023","3,046.3","3,015.8","3,090.9","3,015.8","","0.00%"
"04/19/2023","3,046.4","3,036.0","3,053.3","3,026.8","","-1.02%"
"04/18/2023","3,077.7","3,097.9","3,116.4","3,054.3","","0.36%"
"04/17/2023","3,066.7","3,033.4","3,067.9","3,025.8","","-0.12%"
"04/14/2023","3,070.5","3,070.9","3,107.3","3,037.0","","-0.15%"
"04/13/2023","3,074.9","3,055.5","3,092.2","3,036.0","","0.73%"
"04/12/2023","3,052.5","3,133.9","3,140.7","3,049.9","","-1.83%"
"04/11/2023","3,109.4","3,145.9","3,146.0","3,104.4","","-0.56%"
"04/10/2023","3,127.0","3,047.9","3,127.9","3,042.3","","1.80%"
"04/06/2023","3,071.8","3,055.2","3,093.8","3,034.8","","-0.46%"
"04/05/2023","3,086.0","3,107.1","3,111.8","3,055.4","","-1.80%"
"04/04/2023","3,142.5","3,207.0","3,209.3","3,126.3","","-1.81%"
"04/03/2023","3,200.4","3,209.7","3,222.3","3,162.4","","-0.94%"
"03/31/2023","3,230.9","3,182.7","3,233.9","3,178.4","","0.70%"
"03/30/2023","3,208.3","3,198.2","3,230.1","3,186.3","","1.62%"
"03/29/2023","3,157.1","3,109.6","3,176.8","3,105.4","","3.27%"
"03/28/2023","3,057.3","3,077.0","3,077.0","3,015.8","","-0.85%"
"03/27/2023","3,083.6","3,129.4","3,141.8","3,075.8","","-1.21%"
"03/24/2023","3,121.3","3,150.9","3,154.4","3,090.0","","-1.67%"
"03/23/2023","3,174.4","3,146.2","3,216.3","3,119.0","","2.67%"
"03/22/2023","3,091.7","3,119.0","3,201.6","3,089.9","","-0.81%"
"03/21/2023","3,116.9","3,137.3","3,169.9","3,071.2","","0.07%"
"03/20/2023","3,114.7","3,083.9","3,123.1","3,060.3","","1.01%"
"03/17/2023","3,083.5","3,104.8","3,127.4","3,064.0","","-0.47%"
"03/16/2023","3,098.1","2,963.3","3,102.0","2,955.1","","4.05%"
"03/15/2023","2,977.4","2,968.5","2,985.5","2,915.2","","-1.09%"
"03/14/2023","3,010.1","2,977.6","3,026.9","2,960.6","","3.03%"
"03/13/2023","2,921.7","2,883.9","2,957.7","2,861.4","","-0.08%"
"03/10/2023","2,923.9","2,995.9","3,003.6","2,909.5","","-1.89%"
"03/09/2023","2,980.2","3,037.6","3,083.7","2,976.3","","-2.01%"
"03/08/2023","3,041.4","2,981.8","3,044.2","2,979.4","","2.67%"
"03/07/2023","2,962.4","2,996.8","3,011.1","2,950.8","","-1.07%"
"03/06/2023","2,994.6","3,036.6","3,064.3","2,988.8","","-1.11%"
"03/03/2023","3,028.3","2,982.6","3,031.9","2,961.8","","1.48%"
"03/02/2023","2,984.1","2,909.7","2,996.6","2,892.2","","0.96%"
"03/01/2023","2,955.8","2,967.4","2,993.2","2,945.3","","-0.09%"
"02/28/2023","2,958.4","2,945.9","2,998.0","2,937.0","","0.24%"
"02/27/2023","2,951.2","2,983.4","2,986.8","2,949.7","","0.55%"
"02/24/2023","2,935.1","2,936.9","2,950.4","2,913.1","","-1.80%"
"02/23/2023","2,988.8","3,002.7","3,003.0","2,931.2","","3.33%"
"02/22/2023","2,892.4","2,910.8","2,935.9","2,875.6","","-0.48%"
"02/21/2023","2,906.3","2,961.1","2,992.0","2,901.7","","-3.31%"
"02/17/2023","3,005.9","3,032.8","3,042.4","2,980.1","","-1.62%"
"02/16/2023","3,055.2","3,077.8","3,108.6","3,051.3","","-2.48%"
"02/15/2023","3,133.1","3,092.7","3,134.5","3,063.2","","0.37%"
"02/14/2023","3,121.6","3,024.2","3,131.4","3,013.2","","2.10%"
"02/13/2023","3,057.3","3,022.8","3,066.1","3,001.3","","1.53%"
"02/10/2023","3,011.2","3,025.1","3,033.7","2,979.7","","-1.58%"
"02/09/2023","3,059.6","3,112.7","3,140.8","3,039.0","","0.13%"
"02/08/2023","3,055.6","3,106.2","3,128.5","3,050.0","","-2.19%"
"02/07/2023","3,124.1","3,042.9","3,138.4","3,033.0","","3.12%"
"02/06/2023","3,029.7","3,027.5","3,075.8","3,018.8","","-1.70%"
"02/03/2023","3,082.1","3,069.9","3,151.9","3,064.7","","-1.90%"
"02/02/2023","3,141.8","3,103.6","3,168.7","3,088.2","","2.22%"
"02/01/2023","3,073.5","2,935.9","3,103.5","2,935.9","","5.19%"
"01/31/2023","2,921.9","2,860.0","2,922.7","2,859.2","","1.93%"
"01/30/2023","2,866.7","2,903.6","2,920.1","2,865.0","","-2.67%"
"01/27/2023","2,945.3","2,906.9","2,971.0","2,905.8","","-0.72%"
"01/26/2023","2,966.6","2,954.4","2,969.0","2,905.3","","1.63%"
"01/25/2023","2,919.0","2,859.6","2,923.1","2,840.1","","0.18%"
"01/24/2023","2,913.7","2,900.4","2,936.7","2,897.4","","-0.72%"
"01/23/2023","2,934.8","2,822.1","2,943.7","2,818.4","","5.01%"
"01/20/2023","2,794.7","2,734.2","2,795.6","2,710.2","","3.11%"
"01/19/2023","2,710.4","2,762.9","2,763.8","2,704.3","","-2.83%"
"01/18/2023","2,789.5","2,837.4","2,854.5","2,788.3","","-0.64%"
"01/17/2023","2,807.5","2,791.4","2,830.9","2,780.5","","0.24%"
"01/13/2023","2,800.7","2,763.0","2,802.8","2,753.9","","0.39%"
"01/12/2023","2,789.7","2,770.0","2,807.7","2,714.8","","1.24%"
"01/11/2023","2,755.4","2,720.8","2,756.5","2,700.3","","1.25%"
"01/10/2023","2,721.3","2,674.5","2,722.1","2,663.4","","1.29%"
"01/09/2023","2,686.8","2,683.1","2,745.9","2,667.8","","1.92%"
"01/06/2023","2,636.1","2,553.4","2,649.4","2,519.2","","4.67%"
"01/05/2023","2,518.5","2,538.5","2,556.3","2,517.1","","-1.98%"
"01/04/2023","2,569.5","2,552.3","2,582.3","2,523.4","","2.74%"
"01/03/2023","2,501.0","2,574.7","2,574.7","2,489.3","","-1.23%"
"12/30/2022","2,532.1","2,492.7","2,534.0","2,479.0","","-0.11%"
"12/29/2022","2,534.9","2,493.5","2,543.2","2,485.0","","3.32%"
"12/28/2022","2,453.5","2,474.6","2,504.4","2,445.2","","-1.47%"
"12/27/2022","2,490.2","2,515.8","2,518.8","2,482.2","","-1.79%"
"12/23/2022","2,535.5","2,513.4","2,536.8","2,490.8","","0.09%"
"12/22/2022","2,533.3","2,589.1","2,589.1","2,482.4","","-4.20%"
"12/21/2022","2,644.5","2,601.8","2,652.2","2,600.2","","2.36%"
"12/20/2022","2,583.6","2,568.3","2,607.9","2,565.5","","-0.62%"
"12/19/2022","2,599.9","2,634.5","2,638.4","2,576.4","","-1.37%"
"12/16/2022","2,636.1","2,646.3","2,670.1","2,612.4","","-0.95%"
"12/15/2022","2,661.4","2,728.7","2,731.9","2,657.8","","-4.17%"
"12/14/2022","2,777.3","2,818.6","2,849.4","2,751.2","","-1.57%"
"12/13/2022","2,821.5","2,899.0","2,913.1","2,788.9","","1.52%"
"12/12/2022","2,779.2","2,710.1","2,779.5","2,699.5","","2.14%"
"12/09/2022","2,721.0","2,735.1","2,771.9","2,715.9","","-0.86%"
"12/08/2022","2,744.7","2,684.9","2,749.1","2,668.3","","2.67%"
"12/07/2022","2,673.2","2,645.5","2,689.0","2,645.5","","-0.01%"
"12/06/2022","2,673.5","2,732.9","2,736.6","2,650.6","","-2.36%"
"12/05/2022","2,738.0","2,756.4","2,777.2","2,713.1","","-1.20%"
"12/02/2022","2,771.2","2,729.7","2,777.5","2,723.4","","-1.19%"
"12/01/2022","2,804.7","2,833.4","2,841.9","2,771.0","","-0.78%"
"11/30/2022","2,826.8","2,678.6","2,827.7","2,655.1","","5.85%"
"11/29/2022","2,670.7","2,685.0","2,704.7","2,656.6","","-0.30%"
"11/28/2022","2,678.8","2,714.4","2,744.6","2,664.6","","-2.63%"
"11/25/2022","2,751.3","2,766.6","2,780.5","2,751.3","","-1.26%"
"11/23/2022","2,786.4","2,756.7","2,814.9","2,756.4","","1.07%"
"11/22/2022","2,756.8","2,702.0","2,757.7","2,677.3","","3.03%"
"11/21/2022","2,675.8","2,684.3","2,696.7","2,669.3","","-1.77%"
"11/18/2022","2,724.0","2,759.8","2,760.0","2,693.4","","0.18%"
"11/17/2022","2,719.1","2,633.9","2,728.0","2,633.9","","1.05%"
"11/16/2022","2,690.8","2,735.5","2,747.8","2,677.3","","-4.26%"
"11/15/2022","2,810.6","2,833.5","2,848.7","2,771.7","","3.03%"
"11/14/2022","2,728.1","2,742.2","2,779.5","2,725.8","","-0.97%"
"11/11/2022","2,754.9","2,677.6","2,769.4","2,655.2","","3.08%"
"11/10/2022","2,672.5","2,568.2","2,675.8","2,539.7","","10.21%"
"11/09/2022","2,424.8","2,466.0","2,472.6","2,424.0","","-3.14%"
"11/08/2022","2,503.4","2,501.2","2,535.6","2,454.2","","2.15%"
"11/07/2022","2,450.6","2,413.2","2,457.8","2,386.6","","2.18%"
"11/04/2022","2,398.2","2,383.7","2,401.2","2,339.9","","4.60%"
"11/03/2022","2,292.9","2,283.3","2,330.9","2,259.9","","-1.53%"
"11/02/2022","2,328.5","2,420.6","2,462.1","2,327.7","","-3.09%"
"11/01/2022","2,402.8","2,436.7","2,439.4","2,390.3","","0.77%"
"10/31/2022","2,384.5","2,409.4","2,416.0","2,371.6","","-2.02%"
"10/28/2022","2,433.7","2,347.4","2,436.7","2,338.0","","3.98%"
"10/27/2022","2,340.6","2,419.1","2,430.8","2,338.4","","-1.50%"
"10/26/2022","2,376.3","2,351.1","2,433.7","2,343.7","","-1.18%"
"10/25/2022","2,404.7","2,359.4","2,420.5","2,359.4","","2.26%"
"10/24/2022","2,351.5","2,343.5","2,360.5","2,294.3","","0.64%"
"10/21/2022","2,336.7","2,253.4","2,339.9","2,238.1","","3.70%"
"10/20/2022","2,253.2","2,251.1","2,320.9","2,240.9","","0.69%"
"10/19/2022","2,237.7","2,209.6","2,258.7","2,200.9","","0.76%"
"10/18/2022","2,221.0","2,288.8","2,296.5","2,183.2","","0.42%"
"10/17/2022","2,211.7","2,232.6","2,241.6","2,194.4","","2.28%"
"10/14/2022","2,162.3","2,281.7","2,287.0","2,158.8","","-4.46%"
"10/13/2022","2,263.2","2,103.7","2,299.7","2,089.8","","2.94%"
"10/12/2022","2,198.6","2,218.4","2,224.8","2,190.1","","-0.90%"
"10/11/2022","2,218.5","2,233.0","2,262.3","2,188.9","","-2.50%"
"10/10/2022","2,275.3","2,346.8","2,347.2","2,247.6","","-3.45%"
"10/07/2022","2,356.7","2,428.2","2,440.1","2,344.9","","-6.06%"
"10/06/2022","2,508.8","2,520.2","2,563.3","2,502.9","","-0.59%"
